AOA,Beta,d_e,d_a,d_r,p,q,r,Cx,Cy,Cz,Cl,Cm,Cn
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.0795247968012481e-01, 1.7417015555310655e-01, 1.3378128003106997e+00,-6.2998773052859697e-02, 6.8309304216119227e-01,-6.4068656468879479e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.1623979891668006e-01, 2.1865490634109147e-01, 1.3384894439471748e+00,-7.0155591739415088e-02, 6.8820748815189470e-01,-8.5617466373852646e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.0216106450164729e-02, 1.9624115709901291e-01, 1.2047785802988484e+00,-7.1938765847142760e-02, 5.1015409011894886e-01,-7.8757127094950377e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 9.9609615701690482e-02, 2.3972801684764430e-01, 1.2083251453778856e+00,-7.8231640578896658e-02, 5.1716595501744800e-01,-9.9880723931048410e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.2631577824575008e-01, 2.6476000862431293e-01, 1.3414874079065873e+00,-7.6751947215407360e-02, 6.9481848509434918e-01,-1.0787464476986197e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 8.2540529091525830e-02, 1.5437884701775517e-01, 1.2036794002361213e+00,-6.5088158076530012e-02, 5.0480484694205230e-01,-5.8336056392965352e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.3865153688630377e-01, 1.7601626227113437e-01, 1.2119534425003677e+00, 7.0293511188938604e-02, 5.5764695755176741e-01,-7.9116469391340011e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.0447167174503241e-01, 1.0749857070884414e-01, 1.0961104776565580e+00, 8.5914781167932899e-02, 3.9680343272846741e-01,-4.7525893270060578e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.5479263090797371e-01, 1.2706259796721936e-01, 1.3596994213840972e+00, 7.9831736818483517e-02, 7.5042386974888653e-01,-5.5748302201145836e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.6593771629215545e-01, 1.6908812461238576e-01, 1.3565754477530292e+00, 7.1055961344289667e-02, 7.4826085253005492e-01,-7.5379519431252456e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 6.8353258089568394e-02, 1.3725702936072207e-01, 1.0814595180230744e+00,-6.6995666023136419e-02, 3.4069958750186236e-01,-5.3919953775536766e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 7.5441014245098595e-02, 1.7667377956833422e-01, 1.0830304792851877e+00,-7.3544782892539601e-02, 3.4635149262662324e-01,-7.3342552395014748e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 8.4115510142706851e-02, 2.1776070600039441e-01, 1.0870082888151749e+00,-7.9543213222134534e-02, 3.5364430403627606e-01,-9.3484427794020594e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.4582504504219737e-01, 8.5744797285637026e-02, 1.3659608979524349e+00, 8.8644725509393604e-02, 7.5522553679296545e-01,-3.6372396569587948e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.1067354511347333e-01, 3.5272212999924147e-03, 1.3566310915054387e+00,-3.9176139602380464e-02, 6.9187410478777633e-01, 1.1530249669612734e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.1581474021450044e-01, 4.3388150294143571e-02, 1.3614461131911524e+00,-4.8180207368156217e-02, 6.9560317017240991e-01,-7.2085855680098006e-03
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 1.1255307039884564e-01, 1.4494483001007663e-01, 1.0867218885995773e+00, 7.7443454809526246e-02, 3.8866974664412685e-01,-6.5313151078976950e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.2268218918212986e-01, 1.8317974662011158e-01, 1.0808370228487878e+00, 6.9398338023023851e-02, 3.8333719423177970e-01,-8.3459169442148110e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.3625874578726842e-02, 5.4436144308969009e-02, 1.2243503276914043e+00,-4.3658187070479151e-02, 5.1334983730382500e-01,-1.4225466425596125e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.0089855078553811e-01, 9.2281773508634896e-02, 1.2325593361979161e+00,-5.2112499526476619e-02, 5.1971399310675637e-01,-3.2066288225528171e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.2327732383640520e-01, 8.3599419106424239e-02, 1.3697534046198838e+00,-5.7045614949609448e-02, 7.0223546560259931e-01,-2.6054049132545311e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 8.7988553515907911e-02, 1.6986571209424248e-02, 1.2178264974751252e+00,-3.5122760070728842e-02, 5.0790660243933250e-01, 3.5134932775988891e-03
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 1.1929698187832273e-01, 9.6787750450125387e-02, 1.2224092219241758e+00, 8.7346954889736567e-02, 5.6568425244617393e-01,-4.1822351986011710e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2797171758733447e-01, 1.3600771061095515e-01, 1.2159286378878174e+00, 7.8722402870646108e-02, 5.6077010846605502e-01,-6.0305240678641236e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 1.1478714760837065e-01,-1.2771169076592440e-02, 1.1706671887814000e+00,-1.6092780757993397e-01, 3.2176028778965970e-01, 2.1215626896466427e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.1887427166626352e-01, 2.1829356769799618e-02, 1.1942240940116144e+00,-1.6848438518083905e-01, 3.4142819212948550e-01, 4.5781711450588675e-03
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 8.9350988866857245e-02, 1.0102578228692501e-01, 1.1076837104441077e+00,-4.7856678821451754e-02, 3.5188017602301785e-01,-3.8480903131994350e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.3636648373722965e-01,-8.4391415240183551e-02, 1.4126330053855150e+00,-1.7019043760308025e-01, 6.4982024513998038e-01, 6.2679724220364733e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 7.6593645884743350e-02, 3.0219613954951305e-02, 1.0906858080267678e+00,-3.1765461976751820e-02, 3.3788582369461401e-01,-4.7044019481089997e-03
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 8.2157639226071624e-02, 6.5404829981337245e-02, 1.0981477494258263e+00,-3.9866801910355784e-02, 3.4419152294477029e-01,-2.1535169923506278e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.2661859697899713e-01, 7.9258083370071022e-03, 1.3225986259924680e+00,-1.7679069663615515e-01, 5.1121900608049531e-01, 1.5186100963206134e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.1214358584597472e-01,-4.7510906999054046e-02, 1.1493027755192873e+00,-1.5342641796497813e-01, 3.0342105394466651e-01, 3.8036083906485912e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 1.1873610989979326e-01,-6.6024844047303563e-02, 1.2760577060180083e+00,-1.6112417262384437e-01, 4.7073480067709350e-01, 5.0554838663245810e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2189190843887487e-01,-2.8945332896979582e-02, 1.2982053588060920e+00,-1.6892815247272369e-01, 4.9029298441726038e-01, 3.2769810976061513e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.4009473209607587e-01,-4.4731524901786640e-02, 1.4353910797413001e+00,-1.7831112712732172e-01, 6.7039095208062183e-01, 4.3765847432410424e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.4551101584864509e-01,-5.3074600757642811e-03, 1.4604210616736371e+00,-1.8649441193151745e-01, 6.9233354725266483e-01, 2.5048841631745096e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 2.1014741096665329e-01, 3.3046096619247739e-01, 1.3056924443627007e+00, 1.0108966454587710e-01, 6.5556876942729703e-01,-1.5531701934192144e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 1.5381206589352089e-01, 2.2776538538663185e-01, 1.1850279766318135e+00, 1.1030600365472717e-01, 4.9607772722437765e-01,-1.0709141592484384e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.3602423030302027e-01, 2.1941601472087102e-01, 1.0657491739790763e+00, 1.0445922709190492e-01, 3.3815351155621248e-01,-1.0377792527225166e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 1.4716361894667926e-01, 2.6168249373843278e-01, 1.0536344271913989e+00, 9.6887938807879784e-02, 3.2477786820922799e-01,-1.2409282944718474e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.6057373855379120e-01, 3.0559830788137554e-01, 1.0451274883468811e+00, 8.9965050363741514e-02, 3.1423962262421645e-01,-1.4521259703860936e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.4717657203177897e-01, 1.4634574342627879e-01, 1.3202071528017356e+00,-1.2535427667296367e-02, 6.2716171293885004e-01,-5.9348355857355865e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.3888512553416296e-01, 2.2099444965509316e-01, 1.1950983611963857e+00,-2.9450399511172606e-02, 4.5280750518604174e-01,-9.6631046036325663e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.0558542509080608e-01, 1.3369465707921499e-01, 1.0648539849995799e+00,-1.4702908208230146e-02, 2.9082684512019991e-01,-5.6926954710541308e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.6567310896672466e-01, 2.7159721610542542e-01, 1.1758725361831919e+00, 1.0257955347778072e-01, 4.8592669916882658e-01,-1.2796919542454421e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.7971495645968433e-01, 3.1715851757845381e-01, 1.1687754824139158e+00, 9.5258529155802685e-02, 4.7696189505362108e-01,-1.4965724859593843e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.8349602757214181e-01, 2.3711700127624608e-01, 1.3223837448250078e+00, 1.1670142225618610e-01, 6.7541922141403199e-01,-1.1118582894603399e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.9567686351490293e-01, 2.8296604308862899e-01, 1.3127984824205527e+00, 1.0877573971884121e-01, 6.6460441877930243e-01,-1.3288910964007222e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.5458569324789931e-01, 1.8895295356592165e-01, 1.3205698430034403e+00,-2.1095984996740470e-02, 6.2391884477566362e-01,-7.9524031130503131e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.6476622899424345e-01, 2.3275691406061616e-01, 1.3247948151510593e+00,-2.9299198338437159e-02, 6.2385874328088586e-01,-1.0023284296231331e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 1.2051613015281261e-01, 1.3935706187877528e-01, 1.1864450928815922e+00,-1.3617701231750953e-02, 4.5185815668684753e-01,-5.7708844962117929e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2877142185835655e-01, 1.7949869325047310e-01, 1.1900814624139242e+00,-2.1675808850219736e-02, 4.5210510903017520e-01,-7.6873374142461898e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 1.1380841458775236e-01, 1.7154393706266108e-01, 1.0703801413183520e+00,-2.2311018458154700e-02, 2.9304069059852422e-01,-7.5177856790002051e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.2387507788362015e-01, 2.1075384867893734e-01, 1.0776997124127752e+00,-2.9607825157541817e-02, 2.9620958328453800e-01,-9.4021326175563774e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.5072265259147194e-01, 1.2449214898808664e-01, 1.1651174958733810e+00,-1.5150126723180699e-01, 2.9312934054647966e-01,-4.7625956036446787e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.6006228642679163e-01, 4.0334249349919460e-01, 1.3212975317006093e+00, 1.4828499510084245e-01, 6.8783241831539410e-01,-1.9318468956704837e-01
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.7099569106942997e-01, 5.5240692627554877e-02, 1.3756711079357780e+00,-1.4397082933969968e-01, 5.9086571093168117e-01,-6.9402677562437464e-03
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.7695456627828157e-01, 9.5446387852032147e-02, 1.3959513815277727e+00,-1.5202409652484528e-01, 6.0698763136286604e-01,-2.6179727891764100e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.8480802264179935e-01, 1.3634182600526187e-01, 1.4182566289618823e+00,-1.5993658649977355e-01, 6.2406669549888105e-01,-4.5688171595903472e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 1.4946927474799715e-01, 5.3113237588478940e-02, 1.2446673064214568e+00,-1.4005188345071667e-01, 4.2080783776376945e-01,-9.3370358826996430e-03
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.5486400838322553e-01, 9.0863902611019703e-02, 1.2647623803702410e+00,-1.4777587736146661e-01, 4.3640194164472373e-01,-2.7519772876460083e-02
-1.5000000000000000e+01,-1.5000000000000000e+01,-2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.6205981638769545e-01, 1.2931969598836635e-01, 1.2869375220607766e+00,-1.5535961406346957e-01, 4.5303971601676085e-01,-4.5965697018845182e-02
